976	1217534
374	1217535
976	1217536
976	1217537
976	1217538
976	1217539
976	1217540
374	1217541
374	1217542
976	1217543
374	1217544
374	1217545
374	1217546
374	1217547
370	1217548
976	1217549
374	1217553
370	1217554
374	1217555
976	1217556
374	1217557
374	1217558
370	1217560
976	1217561
976	1217562
976	1217563
370	1217564
374	1217566
976	1217567
370	1217568
370	1217569
976	121757
374	1217580
976	1217581
370	1217582
370	1217583
376	1217584
374	1217585
370	1217586
376	1217587
376	1217589
370	1217590
370	1217591
376	1217592
376	1217593
976	1217594
370	1217595
370	1217598
374	1217620
370	1217621
374	1217622
976	1217623
374	1217624
374	1217625
374	1217626
374	1217627
374	1217628
374	1217629
374	1217632
374	1217634
374	1217635
374	1217636
370	1217637
374	1217638
976	1217639
976	1217640
376	1217641
366	1217642
370	1217643
976	1217644
376	1217645
376	1217647
366	1217648
370	1217649
374	1217652
376	1217653
977	1217654
376	1217656
977	1217658
977	1217659
370	1217662
374	1217664
374	1217665
336	1217666
376	1217667
374	1217668
374	1217669
366	1217671
374	1217672
376	1217673
374	1217674
376	1217675
374	1217676
374	1217677
370	1217678
976	1217682
976	1217683
370	1217684
374	1217685
370	1217687
370	1217688
976	1217690
374	1217691
374	1217692
370	1217694
376	1217696
374	1217698
374	1217720
370	1217722
376	1217723
374	1217725
374	1217726
374	1217728
366	1217732
370	1217733
376	1217734
366	1217735
366	1217736
366	1217737
976	1217738
976	1217739
374	1217741
376	1217742
977	1217743
374	1217744
370	1217745
977	1217746
374	1217747
370	1217748
370	1217749
976	1217752
374	1217753
376	1217754
977	1217755
976	1217756
374	1217757
370	1217759
374	1217761
370	1217762
374	1217763
374	1217764
370	1217765
374	1217767
374	1217768
376	1217773
976	1217774
370	1217776
370	1217778
376	1217779
370	1217781
374	1217782
976	1217783
370	1217784
374	1217785
374	1217786
374	1217787
374	1217788
374	1217789
374	1217791
374	1217792
374	1217793
374	1217794
374	1217795
374	1217796
976	1217797
976	1217820
976	1217821
938	1217822
976	1217823
976	1217824
976	1217825
938	1217826
976	1217827
376	1217829
370	1217832
376	1217833
370	1217834
976	1217835
374	1217836
370	1217837
976	1217839
370	1217840
977	1217842
976	1217844
977	1217845
370	1217846
977	1217847
976	1217849
977	1217852
374	1217853
976	1217854
374	1217855
976	1217856
976	1217857
374	1217862
370	1217863
374	1217864
374	1217865
370	1217867
976	1217868
366	1217870
366	1217871
374	1217872
374	1217873
374	1217874
374	1217875
374	1217876
374	1217877
976	1217879
376	1217882
938	1217884
376	1217885
376	1217886
938	1217887
938	1217889
374	1217891
370	1217892
370	1217893
376	1217894
976	1217895
370	1217896
370	1217897
370	1217898
374	1217899
976	1217923
976	1217924
976	1217925
376	1217927
976	1217932
366	1217935
376	1217936
366	1217937
376	1217938
376	1217942
366	1217944
376	1217945
938	1217946
366	1217947
976	1217948
366	1217949
976	121795
374	1217963
376	1217964
374	1217965
976	1217967
374	1217968
374	1217971
374	1217972
370	1217979
376	1217983
376	1217985
370	1217987
376	1217997
976	1217999
636	121821
624	1218220
624	1218221
636	1218222
636	1218223
636	1218224
624	1218225
624	1218226
636	1218227
636	1218228
624	1218229
636	121823
624	1218240
636	1218243
624	1218244
624	1218245
624	1218246
624	1218247
624	1218249
636	1218251
636	1218252
636	1218253
624	1218254
636	1218257
624	1218258
624	1218259
624	1218262
624	1218263
624	1218264
636	1218265
636	1218266
636	1218267
636	1218268
636	1218273
624	1218276
624	1218278
624	1218279
636	1218280
636	1218281
624	1218283
636	1218284
624	1218285
624	1218286
636	1218287
636	1218289
624	1218290
636	1218291
636	1218294
636	1218299
624	121832
636	121833
624	1218340
624	1218341
636	1218342
624	1218343
624	1218345
636	1218346
636	1218347
624	1218348
624	1218349
624	1218350
636	1218352
624	1218353
636	1218354
624	1218355
636	1218356
636	1218357
636	1218359
624	1218360
624	1218362
636	1218363
624	1218365
636	1218367
626	1218369
624	1218370
624	1218372
624	1218374
636	1218375
624	1218376
624	1218377
636	1218378
636	1218379
624	1218380
636	1218382
624	1218384
636	1218385
636	1218386
624	1218387
624	1218388
624	1218389
624	1218390
624	1218391
636	1218397
636	1218424
636	1218425
636	1218426
624	1218427
636	1218435
636	1218436
636	1218437
624	1218438
636	1218439
636	121844
624	1218453
636	1218455
636	1218456
626	1218458
636	1218459
636	121846
636	1218472
636	1218473
624	1218475
624	1218476
636	1218478
636	1218479
624	1218482
636	1218483
624	1218485
636	1218487
624	1218488
624	1218492
636	1218493
636	1218494
636	1218495
624	1218496
636	1218498
636	1218523
624	1218525
636	1218528
624	1218529
636	121853
636	121854
636	1218554
628	1218555
636	1218556
636	1218557
636	121856
636	121857
636	121858
624	1218590
636	1218596
636	1218597
624	121862
636	1218630
636	1218631
636	1218632
636	1218634
636	1218637
624	1218638
636	1218639
636	1218640
636	1218643
624	1218644
636	1218647
636	1218652
636	1218654
636	1218657
624	1218658
636	1218659
624	1218663
636	1218665
624	1218666
636	1218668
636	121867
636	1218681
636	1218682
636	1218683
636	1218684
626	1218685
636	1218686
636	1218687
636	1218688
636	1218689
636	1218692
636	1218693
636	1218694
636	1218695
624	1218697
636	1218698
624	121872
624	1218730
636	1218731
636	1218732
624	1218733
636	1218734
624	1218735
636	1218736
636	1218737
636	1218738
636	1218739
624	1218740
624	1218741
624	1218742
624	1218743
624	1218744
636	1218745
636	1218746
636	1218747
624	1218748
624	1218749
624	1218750
636	1218751
624	1218752
624	1218753
636	1218754
636	1218755
636	1218756
624	1218757
636	1218758
636	1218759
636	1218760
624	1218761
636	1218762
636	1218763
636	1218764
636	1218765
636	1218766
636	1218768
636	1218769
636	1218770
636	1218773
636	1218776
624	1218777
624	1218778
636	1218779
624	1218780
636	1218781
636	1218782
636	1218783
636	1218784
636	1218785
624	1218786
624	1218787
636	1218789
636	121879
636	1218820
636	1218821
636	1218822
636	1218823
636	1218824
636	1218825
636	1218826
624	1218827
636	1218828
636	1218829
624	1218830
636	1218831
624	1218832
624	1218834
636	1218835
636	1218836
636	1218837
636	1218838
636	1218839
624	1218840
636	1218841
636	1218842
636	1218843
636	1218844
636	1218845
636	1218846
636	1218847
624	1218848
636	1218849
636	121885
636	1218861
636	1218862
636	1218863
636	1218864
624	1218865
636	1218867
636	1218874
624	1218875
624	1218878
624	1218879
624	1218885
636	1218886
636	1218889
636	121889
636	1218924
636	1218926
636	1218927
624	1218929
636	121893
624	1218940
636	1218943
636	1218945
636	1218946
636	1218947
626	1218948
636	1218949
636	121895
636	1218962
636	1218963
636	1218964
636	1218965
624	1218966
636	1218967
636	1218968
624	1218969
636	121897
636	1218980
636	1218981
636	1218983
624	1218984
636	1218985
636	1218988
636	1218991
624	1218993
624	1218994
636	1218995
624	1218996
636	1218998
358	1219021
334	1219027
332	121903
334	121904
332	121920
332	1219213
332	1219214
332	1219215
336	1219216
332	1219217
332	1219220
358	1219222
332	1219223
332	1219224
332	1219225
358	1219226
332	1219227
332	1219228
332	1219229
332	1219230
332	1219231
332	1219232
332	1219233
332	1219234
332	1219235
332	1219236
332	1219237
334	1219238
332	1219239
332	121924
332	121925
332	121926
332	121927
332	1219280
334	1219281
332	1219282
332	1219283
332	1219284
358	1219285
332	1219286
332	1219287
332	1219288
332	1219289
332	121929
358	1219303
332	1219304
332	1219305
334	121931
332	1219320
332	1219321
358	1219322
332	1219323
332	1219324
332	1219325
332	1219326
332	1219327
332	1219328
334	1219330
332	1219332
334	1219334
334	1219335
332	1219336
334	1219337
334	1219338
332	1219339
332	1219340
334	1219341
332	1219342
334	1219343
334	1219344
358	1219345
334	1219346
334	1219347
334	1219348
334	1219349
332	1219350
332	1219351
334	1219352
332	1219353
332	1219354
334	1219356
334	1219357
334	1219358
334	1219359
332	1219360
332	1219361
332	1219362
332	1219363
332	1219364
358	1219365
334	1219366
332	1219367
334	1219368
332	1219369
332	1219370
332	1219371
332	1219372
334	1219373
358	1219374
334	1219375
332	1219376
334	1219377
358	1219378
332	1219379
358	1219380
334	1219381
336	1219382
358	1219384
332	1219385
334	1219387
332	1219389
332	1219390
358	1219391
358	1219392
332	1219393
358	1219394
332	1219395
332	1219396
358	1219397
358	1219398
358	1219399
334	1219401
334	1219402
334	1219403
334	1219404
332	1219405
332	1219406
334	1219407
334	1219408
334	1219409
334	121941
334	121942
334	121943
334	121944
334	1219450
334	1219451
334	1219452
332	1219453
332	1219454
334	1219455
334	1219456
332	1219457
334	1219458
334	1219459
334	1219460
334	1219461
332	1219462
332	1219463
332	1219464
332	1219465
334	1219466
334	1219467
334	1219468
334	1219469
334	1219470
334	1219471
358	1219473
332	1219474
334	1219475
332	1219476
332	1219477
334	1219478
334	1219479
334	121948
334	1219490
332	1219491
334	1219492
334	1219493
334	1219494
334	1219495
334	1219496
334	1219497
332	1219498
332	1219499
334	1219501
334	1219502
334	1219504
336	1219505
334	1219507
332	1219510
332	1219518
334	1219519
332	1219520
332	1219521
332	1219522
332	1219523
332	1219524
334	1219525
332	1219526
332	1219527
332	1219528
332	1219529
334	1219530
332	1219531
332	1219532
332	1219533
332	1219534
332	1219535
332	1219536
332	1219537
332	1219538
332	1219539
334	1219541
332	1219542
334	1219543
332	1219544
332	1219546
334	1219547
332	1219548
332	1219549
332	1219551
358	1219552
334	1219553
358	1219554
332	1219555
332	1219556
332	1219557
334	1219558
334	1219560
332	1219562
334	1219563
334	1219564
334	1219565
334	1219566
332	1219567
334	1219568
334	1219569
334	1219570
334	1219571
332	1219575
358	1219576
358	1219577
334	1219578
334	1219579
332	1219581
332	1219582
332	1219583
332	1219584
334	1219585
332	1219586
334	1219587
332	1219588
334	1219589
332	1219590
334	1219591
334	1219592
332	1219593
332	1219594
332	1219595
332	1219596
334	1219597
332	1219598
334	1219603
334	1219604
332	1219609
332	1219610
358	1219613
358	1219614
358	1219616
358	1219617
334	1219618
334	1219619
358	1219620
332	1219621
334	1219622
334	1219623
334	1219624
332	1219625
336	1219626
334	1219627
332	1219628
358	1219629
358	1219630
332	1219631
334	1219632
332	1219633
332	1219634
334	1219635
334	1219636
334	1219637
334	1219638
334	1219639
358	1219640
358	1219641
332	1219642
336	1219643
358	1219644
336	1219645
332	1219646
358	1219647
358	1219648
358	1219649
358	1219650
332	1219651
336	1219652
332	1219653
332	1219654
358	1219655
332	1219656
334	1219657
332	1219658
358	1219659
358	1219660
358	1219661
358	1219662
358	1219663
336	1219664
334	1219665
334	1219667
334	1219668
358	1219669
358	1219670
358	1219671
334	1219672
334	1219673
332	1219674
332	1219675
334	1219676
358	1219677
358	1219678
332	1219679
358	1219680
358	1219681
358	1219682
358	1219685
336	1219686
358	1219688
358	1219689
358	1219690
332	1219691
334	1219692
334	1219693
334	1219694
358	1219695
358	1219696
358	1219697
334	1219698
336	1219699
334	1219701
336	1219702
334	1219703
334	1219704
334	1219705
334	1219706
334	1219708
336	1219709
334	1219710
358	1219712
358	1219713
358	1219714
334	1219715
332	1219716
358	1219717
358	1219718
358	1219719
336	1219720
336	1219721
336	1219722
332	1219723
334	1219724
336	1219725
334	1219726
336	1219727
334	1219728
334	1219729
358	1219730
334	1219731
336	1219732
332	1219733
332	1219734
336	1219735
358	1219736
336	1219737
358	1219738
336	1219739
358	1219741
358	1219742
358	1219743
334	1219744
334	1219745
358	1219746
334	1219747
334	1219748
334	1219749
334	1219750
358	1219751
358	1219752
336	1219753
332	1219754
358	1219755
358	1219756
358	1219757
334	1219758
332	1219759
334	1219760
334	1219761
332	1219762
332	1219763
332	1219764
358	1219765
332	1219766
332	1219767
332	1219768
358	1219769
358	1219770
332	1219771
332	1219772
332	1219773
334	1219774
358	1219775
358	1219776
332	1219778
358	1219779
334	1219780
358	1219781
334	1219782
358	1219783
332	1219784
332	1219785
334	1219786
332	1219787
358	1219788
358	1219789
358	1219791
358	1219792
358	1219793
358	1219794
358	1219795
358	1219796
332	1219797
358	1219798
332	1219799
334	1219802
332	1219806
332	1219813
332	1219814
332	1219815
332	1219817
334	1219818
332	1219819
334	1219820
332	1219821
332	1219822
334	1219823
334	1219824
332	1219825
332	1219826
334	1219827
332	1219828
334	1219829
332	1219830
332	1219831
332	1219832
334	1219833
332	1219834
332	1219835
358	1219836
334	1219837
358	1219838
334	1219839
332	1219840
332	1219841
332	1219842
332	1219843
358	1219844
358	1219845
332	1219847
332	1219848
332	1219849
332	1219850
332	1219851
358	1219852
358	1219853
332	1219854
332	1219855
332	1219856
336	1219857
332	1219858
336	1219859
332	1219860
332	1219861
332	1219862
332	1219863
358	1219864
358	1219865
332	1219866
332	1219867
334	1219868
332	1219869
358	1219870
332	1219871
332	1219872
332	1219873
332	1219874
332	1219875
332	1219876
332	1219877
332	1219878
332	1219879
358	1219880
358	1219881
358	1219882
358	1219883
358	1219884
358	1219885
358	1219886
358	1219887
358	1219888
336	1219889
358	1219890
332	1219891
332	1219892
336	1219893
332	1219894
358	1219895
332	1219896
334	1219897
332	1219898
358	1219899
334	121990
332	1219910
332	1219913
334	1219917
334	1219920
332	1219921
358	1219922
358	1219923
358	1219924
334	1219925
332	1219926
334	1219927
332	1219928
332	1219929
332	1219930
358	1219931
358	1219932
358	1219933
358	1219934
332	1219935
332	1219936
358	1219937
358	1219938
358	1219939
332	1219940
332	1219941
332	1219942
332	1219943
358	1219944
332	1219945
332	1219946
332	1219947
332	1219948
358	1219949
332	121995
334	1219960
358	1219961
332	1219962
332	1219963
332	1219964
332	1219965
332	1219966
332	1219967
332	1219968
334	1219969
332	1219970
358	1219972
332	1219973
332	1219974
358	1219977
358	1219979
358	1219980
358	1219981
334	1219982
332	1219983
332	1219984
358	1219985
332	1219986
358	1219987
358	1219988
358	1219989
332	1219991
358	1219992
332	1219993
332	1219994
332	1219995
358	1219996
334	1219997
334	1219999
358	1224
492	12252
492	12253
492	12254
492	12255
492	12256
492	12257
492	122580
492	122581
492	122586
482	122587
492	122589
492	12259
484	12280
484	12282
484	12283
484	12284
484	12285
484	122860
484	122861
484	122862
480	122864
484	122866
484	122867
484	122868
484	122869
484	12287
484	12288
484	12289
348	123
236	1240201
240	1240206
236	1240208
236	1240209
236	1240213
236	1240214
240	1240215
240	1240216
240	1240217
236	1240218
236	1240219
236	124022
236	1240230
236	1240232
236	1240233
236	1240234
236	1240235
240	1240236
236	1240237
236	1240238
236	124024
236	124025
236	124026
236	1240270
236	1240271
236	1240272
236	1240273
236	1240274
238	1240277
236	1240278
236	1240281
236	1240282
236	1240283
240	1240284
236	124029
236	124030
240	1240310
238	1240316
236	1240317
236	1240318
238	1240319
240	1240321
238	1240324
236	124033
236	124034
236	124035
236	1240360
240	1240362
236	1240363
236	1240364
236	1240368
236	124037
236	124038
236	124039
236	1240401
236	1240407
240	1240409
236	124041
240	124042
236	124043
236	124044
236	124045
236	124046
236	124047
236	124048
236	124049
236	124050
236	124051
236	124052
238	1240530
236	1240533
238	1240534
236	1240535
236	1240536
236	1240539
236	124054
238	124055
236	124056
236	124057
236	124058
236	124059
236	124060
238	1240622
238	1240626
236	1240627
240	1240629
236	124063
236	124064
